user_id,age,session_duration,number_of_actions,last_active_days,session_topic,engagement_label
4501,54,40,28,6,Data Analytics,0
4502,55,81,27,17,Innovation Strategies,1
4503,39,80,14,3,AI,1
4504,32,99,40,19,Machine Learning,0
4505,38,7,32,16,Data Analytics,1
4506,60,118,19,2,Data Science,1
4507,34,110,25,17,Machine Learning,0
4508,37,107,23,26,Data Science,1
4509,60,60,7,30,Innovation Strategies,0
4510,37,19,13,10,Machine Learning,0
4511,54,24,18,5,Data Analytics,1
4512,30,65,15,16,Data Science,1
4513,57,41,10,27,Data Analytics,1
4514,23,65,36,12,AI,1
4515,56,68,9,24,Data Science,0
4516,54,33,2,30,Data Science,1
4517,36,71,9,28,Innovation Strategies,1
4518,43,89,38,29,Collaboration Tools,0
4519,35,18,23,18,Collaboration Tools,0
4520,45,76,18,0,Machine Learning,1
4521,57,105,33,10,Collaboration Tools,1
4522,39,6,12,17,Data Analytics,1
4523,47,34,27,18,Machine Learning,1
4524,48,50,13,17,AI,1
4525,27,107,35,20,Collaboration Tools,1
4526,31,116,29,8,Collaboration Tools,1
4527,56,21,26,25,Collaboration Tools,1
4528,54,29,28,28,Data Analytics,1
4529,48,96,12,24,Collaboration Tools,1
4530,23,21,36,21,Machine Learning,1
4531,57,119,37,16,AI,0
4532,23,87,40,11,Data Science,1
4533,48,20,22,15,Data Science,1
4534,58,107,35,29,AI,1
4535,57,56,19,6,Data Science,0
4536,60,66,1,6,Data Analytics,0
4537,36,33,25,10,AI,0
4538,35,69,14,30,Machine Learning,1
4539,54,27,7,10,Data Science,0
4540,31,5,6,7,Innovation Strategies,1
4541,44,27,17,19,Machine Learning,1
4542,42,80,11,24,Data Analytics,0
4543,22,83,9,30,Innovation Strategies,1
4544,46,89,12,12,Data Analytics,1
4545,23,41,28,11,AI,0
4546,26,107,28,22,Data Analytics,1
4547,31,101,27,20,AI,1
4548,53,65,20,28,Data Science,1
4549,28,67,26,22,Collaboration Tools,1
4550,29,22,12,19,Collaboration Tools,0
4551,44,92,18,6,Collaboration Tools,0
4552,48,35,8,27,Collaboration Tools,1
4553,26,43,15,6,Data Science,1
4554,29,94,5,9,Collaboration Tools,1
4555,58,10,22,21,Collaboration Tools,1
4556,26,46,8,20,Collaboration Tools,0
4557,51,30,10,6,Innovation Strategies,1
4558,41,54,30,0,Innovation Strategies,0
4559,40,85,35,0,AI,0
4560,41,10,37,27,Data Analytics,1
4561,46,57,37,18,Machine Learning,1
4562,59,112,34,21,Machine Learning,0
4563,22,37,2,15,Innovation Strategies,0
4564,54,62,16,25,Data Science,0
4565,59,86,16,30,Data Science,1
4566,29,37,19,9,AI,1
4567,25,95,7,17,Collaboration Tools,0
4568,50,6,16,23,Data Analytics,1
4569,34,94,32,12,Innovation Strategies,0
4570,22,81,21,19,Data Analytics,1
4571,22,6,11,9,Innovation Strategies,1
4572,47,98,15,5,Innovation Strategies,0
4573,27,102,23,1,Data Science,1
4574,35,68,34,10,Machine Learning,1
4575,53,39,3,12,Data Analytics,1
4576,22,29,33,15,Data Science,0
4577,26,88,4,16,Data Science,1
4578,34,57,17,11,Machine Learning,0
4579,54,51,35,27,Data Analytics,0
4580,40,77,4,6,Collaboration Tools,0
4581,23,101,27,8,Data Analytics,1
4582,27,5,35,3,AI,1
4583,56,119,11,11,Data Science,1
4584,55,30,36,25,Collaboration Tools,1
4585,35,97,28,5,AI,1
4586,27,43,6,8,Data Science,1
4587,45,7,32,7,Data Analytics,1
4588,53,114,15,10,Data Analytics,1
4589,48,7,39,12,Collaboration Tools,1
4590,22,76,26,26,Machine Learning,0
4591,39,29,12,8,Machine Learning,1
4592,52,16,1,21,Machine Learning,1
4593,41,78,7,3,Data Analytics,0
4594,46,116,8,5,AI,1
4595,49,57,36,19,Data Science,1
4596,35,31,27,10,Data Analytics,0
4597,53,100,30,17,Innovation Strategies,1
4598,35,60,33,14,Machine Learning,1
4599,38,35,13,5,Data Science,1
4600,45,33,15,16,Machine Learning,1
4601,49,113,5,21,Data Analytics,0
4602,25,38,33,22,Data Analytics,1
4603,48,83,1,3,Collaboration Tools,0
4604,55,118,2,29,Innovation Strategies,1
4605,42,77,26,30,Collaboration Tools,1
4606,26,66,14,6,Data Analytics,1
4607,47,106,8,3,Innovation Strategies,1
4608,27,49,38,25,Collaboration Tools,1
4609,22,73,21,11,Collaboration Tools,1
4610,39,93,5,9,AI,0
4611,57,63,27,1,Data Analytics,1
4612,46,82,26,5,Innovation Strategies,1
4613,43,48,26,29,Collaboration Tools,1
4614,40,15,14,22,AI,1
4615,59,99,30,11,Collaboration Tools,0
4616,50,116,28,17,Data Analytics,0
4617,41,74,37,7,Data Science,1
4618,57,107,26,4,Collaboration Tools,0
4619,44,99,16,6,Data Science,1
4620,29,65,34,28,Innovation Strategies,1
4621,24,25,39,23,Innovation Strategies,1
4622,42,114,27,22,Data Science,0
4623,50,20,10,8,Data Analytics,0
4624,23,116,16,13,AI,1
4625,39,7,26,27,AI,0
4626,30,24,35,22,AI,1
4627,52,113,35,12,AI,1
4628,39,8,7,16,Data Analytics,1
4629,54,104,23,18,Data Science,0
4630,60,110,13,8,AI,0
4631,55,49,12,24,Data Analytics,0
4632,32,78,12,29,Collaboration Tools,1
4633,49,66,31,3,Data Science,1
4634,57,93,34,19,Data Science,1
4635,56,44,13,20,Collaboration Tools,1
4636,53,27,10,19,Collaboration Tools,1
4637,25,20,36,6,Data Science,1
4638,47,102,12,7,Innovation Strategies,1
4639,24,97,40,11,AI,0
4640,29,10,22,17,Machine Learning,0
4641,29,10,38,11,Data Analytics,1
4642,56,102,22,21,AI,1
4643,45,11,39,19,Machine Learning,0
4644,54,49,12,23,Machine Learning,1
4645,45,35,21,13,AI,0
4646,42,36,4,18,Machine Learning,1
4647,41,93,7,19,Machine Learning,1
4648,53,100,39,5,AI,1
4649,45,86,32,30,Machine Learning,1
4650,46,42,2,7,AI,1
4651,24,36,18,15,Innovation Strategies,0
4652,58,44,16,19,Innovation Strategies,0
4653,23,112,19,18,Data Analytics,0
4654,55,83,37,23,AI,0
4655,35,76,17,9,Data Science,0
4656,43,79,28,30,Innovation Strategies,1
4657,55,71,16,23,Collaboration Tools,0
4658,22,60,23,22,Innovation Strategies,1
4659,22,119,33,21,AI,1
4660,28,57,27,19,Innovation Strategies,0
4661,42,98,17,17,Machine Learning,1
4662,57,19,39,9,Innovation Strategies,1
4663,54,60,29,13,Machine Learning,1
4664,30,115,27,21,Machine Learning,1
4665,60,101,9,22,Machine Learning,1
4666,32,69,10,10,Data Analytics,1
4667,51,87,5,26,Innovation Strategies,1
4668,30,116,23,0,AI,0
4669,30,46,17,25,Data Analytics,1
4670,29,15,24,17,Innovation Strategies,0
4671,37,103,26,9,Collaboration Tools,1
4672,59,48,30,3,Data Analytics,1
4673,32,116,12,2,Collaboration Tools,0
4674,37,30,15,0,Innovation Strategies,1
4675,47,51,10,9,Machine Learning,1
4676,47,40,27,13,Machine Learning,1
4677,34,97,32,20,Data Science,1
4678,57,83,4,11,Collaboration Tools,1
4679,40,65,16,24,Collaboration Tools,1
4680,35,57,21,28,Data Analytics,1
4681,23,91,38,9,Data Analytics,1
4682,54,66,39,13,Collaboration Tools,1
4683,32,113,39,13,Data Analytics,1
4684,40,93,11,25,Data Analytics,1
4685,45,78,20,2,Collaboration Tools,1
4686,53,87,17,11,Machine Learning,1
4687,22,118,10,26,Collaboration Tools,0
4688,25,5,11,18,Data Science,1
4689,31,66,27,19,Innovation Strategies,0
4690,55,103,27,20,Data Science,0
4691,27,44,25,1,AI,1
4692,47,29,32,15,Machine Learning,1
4693,40,51,4,13,Machine Learning,0
4694,32,76,18,14,AI,1
4695,25,6,25,13,Machine Learning,0
4696,39,73,8,4,Data Science,1
4697,25,28,20,29,Data Analytics,1
4698,40,23,21,6,Data Science,0
4699,47,92,8,3,Data Analytics,0
4700,53,103,31,17,Data Analytics,0
4701,45,65,12,10,Data Science,0
4702,28,77,19,30,Data Science,1
4703,58,90,33,12,Machine Learning,1
4704,22,40,35,22,Collaboration Tools,1
4705,24,116,35,2,Collaboration Tools,1
4706,25,34,25,10,AI,1
4707,34,78,34,14,Collaboration Tools,1
4708,38,87,38,15,Data Analytics,1
4709,48,68,34,26,Data Analytics,1
4710,37,118,25,9,Collaboration Tools,0
4711,45,78,20,29,Data Science,1
4712,30,78,32,11,Machine Learning,1
4713,52,110,10,27,Collaboration Tools,1
4714,29,26,4,26,Machine Learning,1
4715,59,100,36,9,Data Analytics,1
4716,50,92,38,11,Machine Learning,1
4717,30,94,10,3,Data Science,0
4718,54,22,23,28,AI,0
4719,54,53,7,21,AI,0
4720,52,64,5,24,Data Science,1
4721,51,113,1,30,Machine Learning,0
4722,57,48,8,0,Data Analytics,1
4723,36,98,34,28,Data Analytics,1
4724,31,53,27,28,AI,0
4725,56,33,40,26,AI,1
4726,52,39,33,0,Collaboration Tools,1
4727,43,52,26,28,Collaboration Tools,1
4728,43,12,17,3,AI,1
4729,49,117,15,15,Data Science,1
4730,24,58,19,9,Innovation Strategies,1
4731,55,49,25,26,Data Science,1
4732,50,29,39,30,Data Science,0
4733,34,41,12,29,Innovation Strategies,0
4734,34,63,7,22,Data Analytics,1
4735,38,77,11,4,AI,1
4736,39,15,12,17,Innovation Strategies,0
4737,29,103,20,4,Innovation Strategies,0
4738,48,107,17,14,Collaboration Tools,1
4739,28,34,5,28,Collaboration Tools,0
4740,35,96,24,25,Innovation Strategies,0
4741,55,32,7,18,Collaboration Tools,0
4742,28,14,32,28,Data Science,1
4743,26,74,32,19,Machine Learning,1
4744,25,64,12,6,Data Science,1
4745,26,29,28,10,Data Analytics,1
4746,24,75,12,21,AI,1
4747,44,18,25,26,Data Science,0
4748,31,97,3,12,Collaboration Tools,0
4749,55,11,11,0,Innovation Strategies,1
4750,43,8,28,5,Data Analytics,1
4751,42,68,10,2,AI,1
4752,31,111,28,14,Data Analytics,0
4753,24,19,13,2,Data Analytics,1
4754,42,117,36,5,Data Science,0
4755,53,120,34,27,Machine Learning,1
4756,24,120,27,9,Data Analytics,1
4757,28,28,18,28,Innovation Strategies,1
4758,60,31,30,2,Machine Learning,1
4759,39,54,6,16,AI,1
4760,39,70,15,17,Data Science,1
4761,53,51,30,13,Data Analytics,1
4762,23,81,15,3,Collaboration Tools,1
4763,32,100,38,7,AI,1
4764,46,49,37,16,Machine Learning,1
4765,24,87,25,19,Innovation Strategies,1
4766,43,9,2,6,AI,1
4767,49,60,15,0,Machine Learning,1
4768,48,20,3,25,Collaboration Tools,1
4769,27,48,15,15,Innovation Strategies,1
4770,58,113,3,14,Collaboration Tools,1
4771,37,52,35,15,Data Analytics,1
4772,53,52,17,11,Data Analytics,1
4773,58,109,11,9,AI,1
4774,42,107,5,26,Data Science,1
4775,42,109,26,29,Innovation Strategies,1
4776,33,102,3,17,AI,1
4777,52,29,10,29,Machine Learning,0
4778,29,16,21,28,Data Science,1
4779,38,102,10,16,AI,1
4780,47,29,33,6,Data Science,1
4781,25,70,12,20,Innovation Strategies,0
4782,30,95,20,21,AI,1
4783,38,119,1,5,Machine Learning,1
4784,28,111,29,24,Collaboration Tools,1
4785,31,100,21,16,Machine Learning,1
4786,22,97,8,30,Innovation Strategies,1
4787,35,21,14,19,Innovation Strategies,1
4788,56,51,14,9,Machine Learning,0
4789,51,108,38,1,Machine Learning,1
4790,30,15,37,12,Collaboration Tools,0
4791,28,21,23,28,Collaboration Tools,0
4792,49,117,35,27,Collaboration Tools,1
4793,30,5,2,26,Innovation Strategies,1
4794,22,22,9,22,Data Science,1
4795,39,5,7,25,Collaboration Tools,1
4796,22,98,7,8,Machine Learning,0
4797,46,52,28,25,Collaboration Tools,1
4798,58,74,33,16,Collaboration Tools,0
4799,52,57,36,19,Data Science,1
4800,22,116,23,24,Machine Learning,1
4801,60,69,32,12,Machine Learning,1
4802,25,116,18,16,Data Analytics,1
4803,46,100,19,28,Data Science,1
4804,42,94,20,11,Innovation Strategies,0
4805,28,81,16,21,AI,1
4806,38,9,3,12,Data Science,1
4807,26,107,15,2,Innovation Strategies,1
4808,33,53,5,19,Data Analytics,1
4809,41,66,32,15,Data Science,0
4810,38,111,31,4,Innovation Strategies,1
4811,51,85,16,9,AI,1
4812,42,119,33,8,Machine Learning,1
4813,53,95,28,4,Machine Learning,0
4814,48,22,2,21,Data Science,0
4815,53,27,34,21,Machine Learning,0
4816,30,19,6,2,Data Analytics,0
4817,37,48,34,26,Data Analytics,0
4818,29,52,35,10,Data Science,0
4819,31,14,24,11,AI,1
4820,48,15,12,14,AI,1
4821,59,13,7,29,Machine Learning,0
4822,40,54,4,19,Data Science,1
4823,37,77,35,7,AI,1
4824,25,56,9,7,AI,1
4825,38,61,17,20,AI,0
4826,29,64,31,2,Collaboration Tools,1
4827,49,55,26,17,Machine Learning,1
4828,23,105,17,23,Collaboration Tools,1
4829,38,62,23,9,Innovation Strategies,1
4830,26,116,13,10,Data Analytics,1
4831,25,41,39,22,Data Analytics,0
4832,46,108,38,18,Machine Learning,1
4833,40,44,28,29,Collaboration Tools,1
4834,32,110,34,10,Data Science,1
4835,54,109,19,9,Collaboration Tools,0
4836,24,19,6,13,Data Science,0
4837,26,108,34,19,AI,1
4838,48,25,38,26,AI,1
4839,48,50,37,10,AI,1
4840,42,15,32,16,Machine Learning,1
4841,34,70,8,18,Data Analytics,1
4842,28,94,10,12,AI,1
4843,38,20,12,28,Data Science,1
4844,46,58,17,6,Innovation Strategies,0
4845,28,57,20,2,Data Analytics,0
4846,32,26,33,3,Innovation Strategies,1
4847,36,30,5,13,Innovation Strategies,0
4848,31,29,8,15,Data Science,1
4849,38,44,12,12,Collaboration Tools,1
4850,44,100,38,11,Data Analytics,1
4851,51,67,38,0,Innovation Strategies,1
4852,26,64,39,20,Data Analytics,0
4853,60,77,10,8,AI,1
4854,34,92,5,4,Data Science,0
4855,32,75,35,23,Data Analytics,1
4856,33,79,2,22,Machine Learning,1
4857,39,83,35,16,Innovation Strategies,1
4858,44,90,8,19,Data Analytics,1
4859,58,48,19,26,Data Analytics,1
4860,52,53,30,6,Machine Learning,1
4861,44,63,18,27,AI,1
4862,60,30,39,9,Innovation Strategies,0
4863,45,12,27,7,Data Analytics,0
4864,48,30,21,18,Data Analytics,0
4865,44,92,39,26,AI,1
4866,27,30,21,22,Data Science,1
4867,24,81,28,6,Data Science,0
4868,37,8,6,8,Data Science,1
4869,38,74,8,14,Innovation Strategies,1
4870,60,75,39,3,Collaboration Tools,0
4871,31,89,22,9,Data Analytics,0
4872,41,80,12,1,Machine Learning,1
4873,38,10,18,19,Data Science,0
4874,24,38,35,27,Collaboration Tools,1
4875,52,40,30,15,Machine Learning,1
4876,28,85,11,3,Machine Learning,1
4877,49,106,38,9,AI,0
4878,39,106,21,0,Data Analytics,1
4879,57,14,22,9,Machine Learning,1
4880,58,106,13,17,AI,0
4881,55,32,19,12,Collaboration Tools,1
4882,59,64,26,20,Machine Learning,1
4883,57,103,26,14,Innovation Strategies,0
4884,59,37,1,10,Data Analytics,1
4885,44,50,10,0,Data Science,1
4886,29,99,36,0,Data Science,1
4887,60,37,3,20,Innovation Strategies,0
4888,60,60,19,10,Data Analytics,1
4889,35,95,21,16,AI,0
4890,23,94,33,19,Machine Learning,0
4891,30,86,10,19,Collaboration Tools,0
4892,35,74,11,1,Collaboration Tools,0
4893,31,13,33,11,Data Analytics,1
4894,35,28,34,3,AI,0
4895,46,22,38,26,Data Science,0
4896,25,51,29,9,Data Science,1
4897,60,85,26,21,AI,1
4898,26,61,21,25,Innovation Strategies,1
4899,45,68,38,24,Machine Learning,1
4900,24,26,11,0,Data Science,1
4901,47,22,8,9,AI,1
4902,47,83,5,15,Innovation Strategies,1
4903,38,85,27,2,Data Science,1
4904,56,91,40,9,Innovation Strategies,1
4905,32,53,14,26,Data Science,0
4906,55,75,31,7,Data Science,0
4907,25,22,23,9,AI,1
4908,54,89,34,3,AI,1
4909,58,6,4,25,Collaboration Tools,0
4910,49,62,22,13,Data Science,0
4911,49,118,25,15,Collaboration Tools,0
4912,34,36,1,12,Data Science,0
4913,50,86,22,14,AI,1
4914,34,100,32,21,Data Science,1
4915,53,69,26,25,Data Analytics,1
4916,39,72,8,2,Innovation Strategies,1
4917,34,83,22,8,Innovation Strategies,1
4918,60,60,21,8,Data Science,1
4919,52,108,7,1,Data Analytics,1
4920,31,120,11,10,AI,1
4921,59,6,1,5,Data Analytics,1
4922,53,108,16,28,AI,0
4923,44,57,4,9,Collaboration Tools,1
4924,52,77,10,24,AI,1
4925,34,99,24,26,Innovation Strategies,1
4926,31,90,8,17,Data Science,0
4927,49,66,9,13,Collaboration Tools,0
4928,25,68,4,14,AI,0
4929,37,78,39,12,AI,0
4930,33,28,14,20,Innovation Strategies,1
4931,44,81,3,19,Innovation Strategies,1
4932,24,106,31,21,Data Analytics,1
4933,26,40,2,5,Data Science,1
4934,47,101,10,16,Data Analytics,1
4935,37,41,9,27,Machine Learning,1
4936,58,63,15,7,Data Analytics,1
4937,23,41,4,22,Innovation Strategies,0
4938,44,112,17,1,Collaboration Tools,0
4939,28,26,5,7,Collaboration Tools,0
4940,44,114,14,10,Innovation Strategies,1
4941,49,108,40,17,Innovation Strategies,1
4942,46,114,32,26,Innovation Strategies,1
4943,31,28,25,17,Machine Learning,1
4944,25,49,9,10,Collaboration Tools,1
4945,43,117,6,29,Innovation Strategies,1
4946,38,116,8,27,Data Science,1
4947,44,96,11,13,AI,0
4948,53,17,35,25,Collaboration Tools,1
4949,51,116,10,20,AI,1
4950,56,61,40,1,Innovation Strategies,1
4951,47,114,10,29,Innovation Strategies,0
4952,45,77,32,28,Collaboration Tools,0
4953,58,38,18,12,Collaboration Tools,1
4954,57,76,29,5,Machine Learning,0
4955,43,39,3,13,Data Science,1
4956,59,81,20,12,Collaboration Tools,0
4957,38,63,6,11,Data Science,1
4958,43,116,3,25,Data Science,1
4959,38,120,26,28,AI,1
4960,41,6,23,14,Machine Learning,0
4961,25,106,1,17,Collaboration Tools,1
4962,27,57,5,3,Machine Learning,0
4963,35,50,40,27,Data Analytics,1
4964,46,53,5,23,Collaboration Tools,1
4965,30,23,11,30,Collaboration Tools,0
4966,48,62,21,7,Innovation Strategies,1
4967,36,93,18,0,Data Science,0
4968,53,92,7,13,AI,0
4969,33,58,1,25,AI,1
4970,30,39,8,0,AI,1
4971,53,65,23,11,Data Analytics,1
4972,35,16,35,30,AI,0
4973,22,16,20,21,Collaboration Tools,0
4974,36,46,36,30,Data Science,1
4975,56,85,13,2,Data Analytics,1
4976,31,108,32,0,Data Science,1
4977,45,57,5,2,Machine Learning,1
4978,28,85,7,9,Innovation Strategies,1
4979,58,15,36,28,AI,0
4980,22,56,3,7,AI,1
4981,48,111,37,7,Data Science,1
4982,29,107,10,4,Data Science,1
4983,43,22,9,26,Data Science,0
4984,49,24,35,2,Machine Learning,0
4985,34,43,39,14,Data Science,1
4986,57,49,24,10,Collaboration Tools,1
4987,27,41,15,14,Machine Learning,1
4988,59,7,39,1,Machine Learning,1
4989,35,29,11,2,Innovation Strategies,0
4990,56,98,40,12,Data Analytics,1
4991,50,14,40,16,Data Analytics,0
4992,22,24,17,13,AI,1
4993,22,37,5,1,Data Analytics,1
4994,48,22,27,26,Collaboration Tools,1
4995,51,98,6,10,Data Science,1
4996,47,112,18,19,Collaboration Tools,1
4997,45,107,30,14,AI,1
4998,38,98,32,23,AI,1
4999,46,31,12,9,Data Analytics,1
5000,44,17,31,7,AI,0
5001,52,28,19,8,Innovation Strategies,0
5002,46,43,1,14,Innovation Strategies,1
5003,48,120,32,7,Collaboration Tools,0
5004,49,88,28,30,Machine Learning,1
5005,47,91,31,30,AI,1
5006,52,97,11,0,Machine Learning,1
5007,45,53,19,19,Collaboration Tools,1
5008,43,57,6,19,Machine Learning,1
5009,34,32,4,0,Data Analytics,1
5010,32,38,27,17,Data Science,1
5011,56,55,2,6,Collaboration Tools,1
5012,27,71,5,27,Machine Learning,0
5013,58,23,8,25,Collaboration Tools,1
5014,22,97,17,16,Machine Learning,0
5015,54,102,2,21,Machine Learning,0
5016,37,14,26,0,Collaboration Tools,1
5017,55,41,40,3,Data Science,1
5018,24,16,39,24,AI,1
5019,55,69,11,11,Data Analytics,1
5020,26,49,8,2,AI,1
5021,51,97,17,22,Innovation Strategies,1
5022,53,13,36,23,Data Analytics,1
5023,29,62,34,24,Data Analytics,0
5024,23,8,33,11,Machine Learning,1
5025,38,81,27,24,AI,0
5026,32,77,30,23,Data Science,1
5027,41,38,23,20,Innovation Strategies,1
5028,30,93,24,2,AI,1
5029,60,86,25,23,Data Science,0
5030,39,91,37,1,Innovation Strategies,0
5031,26,92,28,2,AI,0
5032,41,36,8,27,Innovation Strategies,1
5033,53,58,20,22,Data Analytics,1
5034,57,30,30,21,AI,0
5035,40,95,23,19,Data Science,1
5036,32,40,26,15,Data Analytics,0
5037,37,82,18,30,Innovation Strategies,1
5038,60,43,26,29,Data Science,0
5039,24,23,5,22,Collaboration Tools,1
5040,38,5,33,9,Innovation Strategies,0
5041,42,29,20,8,Data Analytics,1
5042,45,13,14,1,Innovation Strategies,0
5043,44,93,31,25,Innovation Strategies,1
5044,44,117,38,2,Data Analytics,1
5045,26,100,38,6,Machine Learning,1
5046,49,67,15,1,Collaboration Tools,1
5047,57,72,33,10,Data Science,1
5048,26,56,39,22,Data Science,1
5049,29,22,2,18,Data Science,1
5050,26,35,34,17,Data Analytics,1
5051,36,69,17,23,Collaboration Tools,0
5052,54,111,18,25,Innovation Strategies,0
5053,44,90,22,20,Innovation Strategies,0
5054,38,16,5,15,Machine Learning,0
5055,52,82,19,4,Innovation Strategies,1
5056,26,58,30,12,Collaboration Tools,1
5057,53,50,35,13,Collaboration Tools,1
5058,36,84,6,5,Collaboration Tools,1
5059,28,80,28,12,AI,0
5060,30,46,14,7,Innovation Strategies,1
5061,28,58,18,2,Data Analytics,1
5062,50,113,40,28,AI,0
5063,32,16,6,27,AI,1
5064,35,27,22,18,Collaboration Tools,1
5065,44,36,38,14,Machine Learning,0
5066,34,42,5,30,Data Analytics,1
5067,55,51,2,27,Data Analytics,1
5068,49,91,26,21,Data Analytics,1
5069,60,25,31,21,Innovation Strategies,1
5070,37,15,5,21,Innovation Strategies,1
5071,24,102,37,9,Innovation Strategies,1
5072,23,61,17,15,Data Science,0
5073,59,5,17,1,Innovation Strategies,1
5074,34,35,8,8,Data Analytics,0
5075,53,52,3,28,Data Science,1
5076,23,117,18,0,Machine Learning,1
5077,27,38,26,28,AI,1
5078,34,104,20,19,Innovation Strategies,0
5079,56,27,6,13,Collaboration Tools,0
5080,59,109,1,28,Data Science,1
5081,31,86,36,11,Collaboration Tools,1
5082,40,46,14,2,AI,1
5083,47,15,32,6,Data Analytics,0
5084,24,29,18,20,AI,0
5085,48,102,35,9,Data Science,0
5086,40,42,27,15,Machine Learning,0
5087,44,54,25,14,Data Science,1
5088,30,73,12,2,Innovation Strategies,1
5089,23,118,27,24,Data Analytics,0
5090,35,56,26,1,AI,1
5091,42,77,9,5,Data Analytics,1
5092,34,106,30,12,Data Analytics,1
5093,59,69,26,12,Data Analytics,1
5094,34,59,11,26,AI,1
5095,26,96,33,28,Collaboration Tools,1
5096,49,7,8,29,Collaboration Tools,1
5097,43,54,35,18,Machine Learning,1
5098,52,31,34,17,Innovation Strategies,0
5099,58,81,24,11,Data Science,1
5100,26,59,37,0,Data Analytics,1
5101,59,66,34,0,AI,1
5102,45,25,30,12,AI,0
5103,37,111,25,24,Innovation Strategies,1
5104,52,39,26,5,Innovation Strategies,1
5105,42,49,38,24,Data Analytics,1
5106,52,43,23,15,Innovation Strategies,1
5107,34,119,22,4,Data Science,1
5108,60,84,1,29,Machine Learning,0
5109,55,45,35,0,Innovation Strategies,1
5110,41,120,11,30,Collaboration Tools,1
5111,60,57,3,25,Data Analytics,1
5112,38,24,30,22,Innovation Strategies,1
5113,53,19,21,0,Data Science,1
5114,37,106,20,3,Data Analytics,0
5115,56,38,17,0,AI,0
5116,50,26,25,13,Collaboration Tools,0
5117,49,48,22,20,Data Analytics,1
5118,59,99,18,10,Innovation Strategies,1
5119,39,46,13,21,AI,0
5120,47,94,29,20,Data Analytics,0
5121,42,33,25,4,Data Science,0
5122,54,42,40,19,Machine Learning,1
5123,37,92,30,11,AI,1
5124,47,60,38,11,Data Analytics,0
5125,22,95,6,17,Data Science,1
5126,32,48,37,8,Innovation Strategies,1
5127,60,117,8,14,AI,1
5128,39,6,26,16,Innovation Strategies,1
5129,60,105,29,10,Innovation Strategies,0
5130,55,52,2,5,Collaboration Tools,0
5131,59,77,39,25,Data Analytics,1
5132,37,71,40,25,Data Analytics,0
5133,47,38,3,24,Data Analytics,0
5134,41,92,17,10,Data Analytics,1
5135,54,74,39,2,Data Science,0
5136,23,20,24,21,Data Science,1
5137,39,60,23,3,Innovation Strategies,1
5138,48,86,38,5,Machine Learning,0
5139,47,64,1,20,Collaboration Tools,0
5140,40,46,1,9,Collaboration Tools,0
5141,26,92,7,25,Machine Learning,1
5142,28,11,16,9,Data Science,1
5143,44,36,30,22,Data Analytics,1
5144,37,67,32,10,Data Science,0
5145,45,28,31,12,Innovation Strategies,1
5146,36,38,24,7,Collaboration Tools,1
5147,54,45,18,23,Machine Learning,1
5148,50,45,35,6,Data Science,0
5149,59,38,13,26,AI,1
5150,36,97,5,20,Collaboration Tools,1
5151,42,42,31,23,Data Science,1
5152,42,111,30,29,Machine Learning,0
5153,59,16,15,2,Data Analytics,1
5154,32,113,29,7,Machine Learning,1
5155,25,92,20,7,AI,1
5156,60,97,14,3,AI,1
5157,32,59,7,27,Data Analytics,1
5158,51,79,14,27,Data Analytics,0
5159,60,112,36,25,Innovation Strategies,1
5160,59,44,11,8,Collaboration Tools,0
5161,29,72,36,24,Innovation Strategies,1
5162,50,69,29,18,Innovation Strategies,1
5163,31,6,24,7,Innovation Strategies,1
5164,40,55,4,22,AI,0
5165,36,81,17,19,Machine Learning,0
5166,50,47,12,18,AI,0
5167,25,86,36,16,Innovation Strategies,0
5168,48,85,33,4,Data Science,1
5169,56,32,3,22,Machine Learning,1
5170,41,31,14,25,Collaboration Tools,1
5171,44,73,19,28,Data Science,0
5172,31,15,34,9,Collaboration Tools,1
5173,24,32,20,7,Data Analytics,1
5174,27,78,32,26,Innovation Strategies,1
5175,59,87,28,10,Collaboration Tools,1
5176,54,43,18,9,AI,0
5177,28,41,36,18,AI,1
5178,37,35,17,26,Innovation Strategies,1
5179,44,115,27,30,Data Analytics,0
5180,48,45,8,7,Data Analytics,0
5181,42,89,9,5,Data Analytics,0
5182,49,120,7,22,AI,0
5183,39,112,3,14,Collaboration Tools,1
5184,55,74,4,22,AI,1
5185,28,48,21,18,AI,0
5186,46,117,14,2,Machine Learning,1
5187,38,14,40,14,AI,0
5188,57,89,19,0,AI,1
5189,53,58,24,29,Collaboration Tools,1
5190,38,109,5,24,Data Analytics,0
5191,28,71,34,24,Data Science,1
5192,46,39,27,23,AI,0
5193,25,88,24,29,AI,1
5194,43,78,5,7,AI,1
5195,29,45,25,7,Data Analytics,0
5196,37,120,6,9,Data Science,1
5197,24,21,9,13,Machine Learning,1
5198,42,113,10,22,AI,1
5199,60,13,21,21,Data Analytics,1
5200,51,41,28,3,Machine Learning,0
5201,42,57,2,27,Innovation Strategies,1
5202,45,42,40,7,Innovation Strategies,1
5203,41,120,22,2,Machine Learning,0
5204,36,86,37,3,Innovation Strategies,0
5205,60,99,1,20,Innovation Strategies,1
5206,53,81,2,8,Collaboration Tools,0
5207,32,85,18,21,Collaboration Tools,0
5208,25,21,32,6,Machine Learning,0
5209,54,29,38,26,Data Science,1
5210,38,42,37,14,Data Analytics,0
5211,25,98,27,11,Collaboration Tools,1
